1,10,100,309,50,50,180,356,50,50,260,389,50,50,340,399,50,50,420,386,50,50,500,351,50,50,580,304,50,50,660,256,50,50,740,219,50,50,820,201,50,50
2,10,100,319,50,50,180,364,50,50,260,393,50,50,340,399,50,50,420,380,50,50,500,342,50,50,580,295,50,50,660,248,50,50,740,213,50,50,820,201,50,50
3,10,100,329,50,50,180,371,50,50,260,396,50,50,340,397,50,50,420,374,50,50,500,333,50,50,580,285,50,50,660,239,50,50,740,209,50,50,820,201,50,50
4,10,100,338,50,50,180,378,50,50,260,398,50,50,340,394,50,50,420,367,50,50,500,323,50,50,580,275,50,50,660,232,50,50,740,205,50,50,820,202,50,50
5,10,100,347,50,50,180,384,50,50,260,399,50,50,340,390,50,50,420,359,50,50,500,314,50,50,580,265,50,50,660,225,50,50,740,203,50,50,820,205,50,50
6,10,100,356,50,50,180,389,50,50,260,399,50,50,340,386,50,50,420,351,50,50,500,304,50,50,580,256,50,50,660,219,50,50,740,201,50,50,820,208,50,50
7,10,100,364,50,50,180,393,50,50,260,399,50,50,340,380,50,50,420,342,50,50,500,295,50,50,580,248,50,50,660,213,50,50,740,201,50,50,820,212,50,50
8,10,100,371,50,50,180,396,50,50,260,397,50,50,340,374,50,50,420,333,50,50,500,285,50,50,580,239,50,50,660,209,50,50,740,201,50,50,820,217,50,50
9,10,100,378,50,50,180,398,50,50,260,394,50,50,340,367,50,50,420,323,50,50,500,275,50,50,580,232,50,50,660,205,50,50,740,202,50,50,820,223,50,50
10,10,100,384,50,50,180,399,50,50,260,390,50,50,340,359,50,50,420,314,50,50,500,265,50,50,580,225,50,50,660,203,50,50,740,205,50,50,820,230,50,50
11,10,100,389,50,50,180,399,50,50,260,386,50,50,340,351,50,50,420,304,50,50,500,256,50,50,580,219,50,50,660,201,50,50,740,208,50,50,820,237,50,50
12,10,100,393,50,50,180,399,50,50,260,380,50,50,340,342,50,50,420,295,50,50,500,248,50,50,580,213,50,50,660,201,50,50,740,212,50,50,820,245,50,50
13,10,100,396,50,50,180,397,50,50,260,374,50,50,340,333,50,50,420,285,50,50,500,239,50,50,580,209,50,50,660,201,50,50,740,217,50,50,820,254,50,50
14,10,100,398,50,50,180,394,50,50,260,367,50,50,340,323,50,50,420,275,50,50,500,232,50,50,580,205,50,50,660,202,50,50,740,223,50,50,820,263,50,50
15,10,100,399,50,50,180,390,50,50,260,359,50,50,340,314,50,50,420,265,50,50,500,225,50,50,580,203,50,50,660,205,50,50,740,230,50,50,820,273,50,50
16,10,100,399,50,50,180,386,50,50,260,351,50,50,340,304,50,50,420,256,50,50,500,219,50,50,580,201,50,50,660,208,50,50,740,237,50,50,820,282,50,50
17,10,100,399,50,50,180,380,50,50,260,342,50,50,340,295,50,50,420,248,50,50,500,213,50,50,580,201,50,50,660,212,50,50,740,245,50,50,820,292,50,50
18,10,100,397,50,50,180,374,50,50,260,333,50,50,340,285,50,50,420,239,50,50,500,209,50,50,580,201,50,50,660,217,50,50,740,254,50,50,820,301,50,50
19,10,100,394,50,50,180,367,50,50,260,323,50,50,340,275,50,50,420,232,50,50,500,205,50,50,580,202,50,50,660,223,50,50,740,263,50,50,820,311,50,50
20,10,100,390,50,50,180,359,50,50,260,314,50,50,340,265,50,50,420,225,50,50,500,203,50,50,580,205,50,50,660,230,50,50,740,273,50,50,820,321,50,50
21,10,100,386,50,50,180,351,50,50,260,304,50,50,340,256,50,50,420,219,50,50,500,201,50,50,580,208,50,50,660,237,50,50,740,282,50,50,820,331,50,50
22,10,100,380,50,50,180,342,50,50,260,295,50,50,340,248,50,50,420,213,50,50,500,201,50,50,580,212,50,50,660,245,50,50,740,292,50,50,820,340,50,50
23,10,100,374,50,50,180,333,50,50,260,285,50,50,340,239,50,50,420,209,50,50,500,201,50,50,580,217,50,50,660,254,50,50,740,301,50,50,820,349,50,50
24,10,100,367,50,50,180,323,50,50,260,275,50,50,340,232,50,50,420,205,50,50,500,202,50,50,580,223,50,50,660,263,50,50,740,311,50,50,820,357,50,50
25,10,100,359,50,50,180,314,50,50,260,265,50,50,340,225,50,50,420,203,50,50,500,205,50,50,580,230,50,50,660,273,50,50,740,321,50,50,820,365,50,50
26,10,100,351,50,50,180,304,50,50,260,256,50,50,340,219,50,50,420,201,50,50,500,208,50,50,580,237,50,50,660,282,50,50,740,331,50,50,820,372,50,50
27,10,100,342,50,50,180,295,50,50,260,248,50,50,340,213,50,50,420,201,50,50,500,212,50,50,580,245,50,50,660,292,50,50,740,340,50,50,820,379,50,50
28,10,100,333,50,50,180,285,50,50,260,239,50,50,340,209,50,50,420,201,50,50,500,217,50,50,580,254,50,50,660,301,50,50,740,349,50,50,820,385,50,50
29,10,100,323,50,50,180,275,50,50,260,232,50,50,340,205,50,50,420,202,50,50,500,223,50,50,580,263,50,50,660,311,50,50,740,357,50,50,820,389,50,50
30,10,100,314,50,50,180,265,50,50,260,225,50,50,340,203,50,50,420,205,50,50,500,230,50,50,580,273,50,50,660,321,50,50,740,365,50,50,820,393,50,50
31,10,100,304,50,50,180,256,50,50,260,219,50,50,340,201,50,50,420,208,50,50,500,237,50,50,580,282,50,50,660,331,50,50,740,372,50,50,820,396,50,50
32,10,100,295,50,50,180,248,50,50,260,213,50,50,340,201,50,50,420,212,50,50,500,245,50,50,580,292,50,50,660,340,50,50,740,379,50,50,820,398,50,50
33,10,100,285,50,50,180,239,50,50,260,209,50,50,340,201,50,50,420,217,50,50,500,254,50,50,580,301,50,50,660,349,50,50,740,385,50,50,820,399,50,50
34,10,100,275,50,50,180,232,50,50,260,205,50,50,340,202,50,50,420,223,50,50,500,263,50,50,580,311,50,50,660,357,50,50,740,389,50,50,820,399,50,50
35,10,100,265,50,50,180,225,50,50,260,203,50,50,340,205,50,50,420,230,50,50,500,273,50,50,580,321,50,50,660,365,50,50,740,393,50,50,820,398,50,50
36,10,100,256,50,50,180,219,50,50,260,201,50,50,340,208,50,50,420,237,50,50,500,282,50,50,580,331,50,50,660,372,50,50,740,396,50,50,820,396,50,50
37,10,100,248,50,50,180,213,50,50,260,201,50,50,340,212,50,50,420,245,50,50,500,292,50,50,580,340,50,50,660,379,50,50,740,398,50,50,820,394,50,50
38,10,100,239,50,50,180,209,50,50,260,201,50,50,340,217,50,50,420,254,50,50,500,301,50,50,580,349,50,50,660,385,50,50,740,399,50,50,820,390,50,50
39,10,100,232,50,50,180,205,50,50,260,202,50,50,340,223,50,50,420,263,50,50,500,311,50,50,580,357,50,50,660,389,50,50,740,399,50,50,820,385,50,50
40,10,100,225,50,50,180,203,50,50,260,205,50,50,340,230,50,50,420,273,50,50,500,321,50,50,580,365,50,50,660,393,50,50,740,398,50,50,820,379,50,50
41,10,100,219,50,50,180,201,50,50,260,208,50,50,340,237,50,50,420,282,50,50,500,331,50,50,580,372,50,50,660,396,50,50,740,396,50,50,820,373,50,50
42,10,100,213,50,50,180,201,50,50,260,212,50,50,340,245,50,50,420,292,50,50,500,340,50,50,580,379,50,50,660,398,50,50,740,394,50,50,820,366,50,50
43,10,100,209,50,50,180,201,50,50,260,217,50,50,340,254,50,50,420,301,50,50,500,349,50,50,580,385,50,50,660,399,50,50,740,390,50,50,820,358,50,50
44,10,100,205,50,50,180,202,50,50,260,223,50,50,340,263,50,50,420,311,50,50,500,357,50,50,580,389,50,50,660,399,50,50,740,385,50,50,820,350,50,50
45,10,100,203,50,50,180,205,50,50,260,230,50,50,340,273,50,50,420,321,50,50,500,365,50,50,580,393,50,50,660,398,50,50,740,379,50,50,820,341,50,50
46,10,100,201,50,50,180,208,50,50,260,237,50,50,340,282,50,50,420,331,50,50,500,372,50,50,580,396,50,50,660,396,50,50,740,373,50,50,820,331,50,50
47,10,100,201,50,50,180,212,50,50,260,245,50,50,340,292,50,50,420,340,50,50,500,379,50,50,580,398,50,50,660,394,50,50,740,366,50,50,820,322,50,50
48,10,100,201,50,50,180,217,50,50,260,254,50,50,340,301,50,50,420,349,50,50,500,385,50,50,580,399,50,50,660,390,50,50,740,358,50,50,820,312,50,50
49,10,100,202,50,50,180,223,50,50,260,263,50,50,340,311,50,50,420,357,50,50,500,389,50,50,580,399,50,50,660,385,50,50,740,350,50,50,820,302,50,50
50,10,100,205,50,50,180,230,50,50,260,273,50,50,340,321,50,50,420,365,50,50,500,393,50,50,580,398,50,50,660,379,50,50,740,341,50,50,820,293,50,50
51,10,100,208,50,50,180,237,50,50,260,282,50,50,340,331,50,50,420,372,50,50,500,396,50,50,580,396,50,50,660,373,50,50,740,331,50,50,820,283,50,50
52,10,100,212,50,50,180,245,50,50,260,292,50,50,340,340,50,50,420,379,50,50,500,398,50,50,580,394,50,50,660,366,50,50,740,322,50,50,820,273,50,50
53,10,100,217,50,50,180,254,50,50,260,301,50,50,340,349,50,50,420,385,50,50,500,399,50,50,580,390,50,50,660,358,50,50,740,312,50,50,820,264,50,50
54,10,100,223,50,50,180,263,50,50,260,311,50,50,340,357,50,50,420,389,50,50,500,399,50,50,580,385,50,50,660,350,50,50,740,302,50,50,820,255,50,50
55,10,100,230,50,50,180,273,50,50,260,321,50,50,340,365,50,50,420,393,50,50,500,398,50,50,580,379,50,50,660,341,50,50,740,293,50,50,820,246,50,50
56,10,100,237,50,50,180,282,50,50,260,331,50,50,340,372,50,50,420,396,50,50,500,396,50,50,580,373,50,50,660,331,50,50,740,283,50,50,820,238,50,50
57,10,100,245,50,50,180,292,50,50,260,340,50,50,340,379,50,50,420,398,50,50,500,394,50,50,580,366,50,50,660,322,50,50,740,273,50,50,820,231,50,50
58,10,100,254,50,50,180,301,50,50,260,349,50,50,340,385,50,50,420,399,50,50,500,390,50,50,580,358,50,50,660,312,50,50,740,264,50,50,820,224,50,50
59,10,100,263,50,50,180,311,50,50,260,357,50,50,340,389,50,50,420,399,50,50,500,385,50,50,580,350,50,50,660,302,50,50,740,255,50,50,820,218,50,50
60,10,100,273,50,50,180,321,50,50,260,365,50,50,340,393,50,50,420,398,50,50,500,379,50,50,580,341,50,50,660,293,50,50,740,246,50,50,820,213,50,50
61,10,100,282,50,50,180,331,50,50,260,372,50,50,340,396,50,50,420,396,50,50,500,373,50,50,580,331,50,50,660,283,50,50,740,238,50,50,820,208,50,50
62,10,100,292,50,50,180,340,50,50,260,379,50,50,340,398,50,50,420,394,50,50,500,366,50,50,580,322,50,50,660,273,50,50,740,231,50,50,820,205,50,50
63,10,100,301,50,50,180,349,50,50,260,385,50,50,340,399,50,50,420,390,50,50,500,358,50,50,580,312,50,50,660,264,50,50,740,224,50,50,820,202,50,50
64,10,100,311,50,50,180,357,50,50,260,389,50,50,340,399,50,50,420,385,50,50,500,350,50,50,580,302,50,50,660,255,50,50,740,218,50,50,820,201,50,50
65,10,100,321,50,50,180,365,50,50,260,393,50,50,340,398,50,50,420,379,50,50,500,341,50,50,580,293,50,50,660,246,50,50,740,213,50,50,820,201,50,50
66,10,100,331,50,50,180,372,50,50,260,396,50,50,340,396,50,50,420,373,50,50,500,331,50,50,580,283,50,50,660,238,50,50,740,208,50,50,820,201,50,50
67,10,100,340,50,50,180,379,50,50,260,398,50,50,340,394,50,50,420,366,50,50,500,322,50,50,580,273,50,50,660,231,50,50,740,205,50,50,820,203,50,50
68,10,100,349,50,50,180,385,50,50,260,399,50,50,340,390,50,50,420,358,50,50,500,312,50,50,580,264,50,50,660,224,50,50,740,202,50,50,820,205,50,50
69,10,100,357,50,50,180,389,50,50,260,399,50,50,340,385,50,50,420,350,50,50,500,302,50,50,580,255,50,50,660,218,50,50,740,201,50,50,820,209,50,50
70,10,100,365,50,50,180,393,50,50,260,398,50,50,340,379,50,50,420,341,50,50,500,293,50,50,580,246,50,50,660,213,50,50,740,201,50,50,820,213,50,50
71,10,100,372,50,50,180,396,50,50,260,396,50,50,340,373,50,50,420,331,50,50,500,283,50,50,580,238,50,50,660,208,50,50,740,201,50,50,820,218,50,50
72,10,100,379,50,50,180,398,50,50,260,394,50,50,340,366,50,50,420,322,50,50,500,273,50,50,580,231,50,50,660,205,50,50,740,203,50,50,820,224,50,50
73,10,100,385,50,50,180,399,50,50,260,390,50,50,340,358,50,50,420,312,50,50,500,264,50,50,580,224,50,50,660,202,50,50,740,205,50,50,820,231,50,50
74,10,100,389,50,50,180,399,50,50,260,385,50,50,340,350,50,50,420,302,50,50,500,255,50,50,580,218,50,50,660,201,50,50,740,209,50,50,820,239,50,50
75,10,100,393,50,50,180,398,50,50,260,379,50,50,340,341,50,50,420,293,50,50,500,246,50,50,580,213,50,50,660,201,50,50,740,213,50,50,820,247,50,50
76,10,100,396,50,50,180,396,50,50,260,373,50,50,340,331,50,50,420,283,50,50,500,238,50,50,580,208,50,50,660,201,50,50,740,218,50,50,820,256,50,50
77,10,100,398,50,50,180,394,50,50,260,366,50,50,340,322,50,50,420,273,50,50,500,231,50,50,580,205,50,50,660,203,50,50,740,224,50,50,820,265,50,50
78,10,100,399,50,50,180,390,50,50,260,358,50,50,340,312,50,50,420,264,50,50,500,224,50,50,580,202,50,50,660,205,50,50,740,231,50,50,820,274,50,50
79,10,100,399,50,50,180,385,50,50,260,350,50,50,340,302,50,50,420,255,50,50,500,218,50,50,580,201,50,50,660,209,50,50,740,239,50,50,820,284,50,50
80,10,100,398,50,50,180,379,50,50,260,341,50,50,340,293,50,50,420,246,50,50,500,213,50,50,580,201,50,50,660,213,50,50,740,247,50,50,820,294,50,50
81,10,100,396,50,50,180,373,50,50,260,331,50,50,340,283,50,50,420,238,50,50,500,208,50,50,580,201,50,50,660,218,50,50,740,256,50,50,820,303,50,50
82,10,100,394,50,50,180,366,50,50,260,322,50,50,340,273,50,50,420,231,50,50,500,205,50,50,580,203,50,50,660,224,50,50,740,265,50,50,820,313,50,50
83,10,100,390,50,50,180,358,50,50,260,312,50,50,340,264,50,50,420,224,50,50,500,202,50,50,580,205,50,50,660,231,50,50,740,274,50,50,820,323,50,50
84,10,100,385,50,50,180,350,50,50,260,302,50,50,340,255,50,50,420,218,50,50,500,201,50,50,580,209,50,50,660,239,50,50,740,284,50,50,820,332,50,50
85,10,100,379,50,50,180,341,50,50,260,293,50,50,340,246,50,50,420,213,50,50,500,201,50,50,580,213,50,50,660,247,50,50,740,294,50,50,820,342,50,50
86,10,100,373,50,50,180,331,50,50,260,283,50,50,340,238,50,50,420,208,50,50,500,201,50,50,580,218,50,50,660,256,50,50,740,303,50,50,820,350,50,50
87,10,100,366,50,50,180,322,50,50,260,273,50,50,340,231,50,50,420,205,50,50,500,203,50,50,580,224,50,50,660,265,50,50,740,313,50,50,820,359,50,50
88,10,100,358,50,50,180,312,50,50,260,264,50,50,340,224,50,50,420,202,50,50,500,205,50,50,580,231,50,50,660,274,50,50,740,323,50,50,820,366,50,50
89,10,100,350,50,50,180,302,50,50,260,255,50,50,340,218,50,50,420,201,50,50,500,209,50,50,580,239,50,50,660,284,50,50,740,332,50,50,820,374,50,50
90,10,100,341,50,50,180,293,50,50,260,246,50,50,340,213,50,50,420,201,50,50,500,213,50,50,580,247,50,50,660,294,50,50,740,342,50,50,820,380,50,50
91,10,100,331,50,50,180,283,50,50,260,238,50,50,340,208,50,50,420,201,50,50,500,218,50,50,580,256,50,50,660,303,50,50,740,350,50,50,820,385,50,50
92,10,100,322,50,50,180,273,50,50,260,231,50,50,340,205,50,50,420,203,50,50,500,224,50,50,580,265,50,50,660,313,50,50,740,359,50,50,820,390,50,50
93,10,100,312,50,50,180,264,50,50,260,224,50,50,340,202,50,50,420,205,50,50,500,231,50,50,580,274,50,50,660,323,50,50,740,366,50,50,820,394,50,50
94,10,100,302,50,50,180,255,50,50,260,218,50,50,340,201,50,50,420,209,50,50,500,239,50,50,580,284,50,50,660,332,50,50,740,374,50,50,820,397,50,50
95,10,100,293,50,50,180,246,50,50,260,213,50,50,340,201,50,50,420,213,50,50,500,247,50,50,580,294,50,50,660,342,50,50,740,380,50,50,820,399,50,50
96,10,100,283,50,50,180,238,50,50,260,208,50,50,340,201,50,50,420,218,50,50,500,256,50,50,580,303,50,50,660,350,50,50,740,385,50,50,820,399,50,50
97,10,100,273,50,50,180,231,50,50,260,205,50,50,340,203,50,50,420,224,50,50,500,265,50,50,580,313,50,50,660,359,50,50,740,390,50,50,820,399,50,50
98,10,100,264,50,50,180,224,50,50,260,202,50,50,340,205,50,50,420,231,50,50,500,274,50,50,580,323,50,50,660,366,50,50,740,394,50,50,820,398,50,50
99,10,100,255,50,50,180,218,50,50,260,201,50,50,340,209,50,50,420,239,50,50,500,284,50,50,580,332,50,50,660,374,50,50,740,397,50,50,820,396,50,50
100,10,100,246,50,50,180,213,50,50,260,201,50,50,340,213,50,50,420,247,50,50,500,294,50,50,580,342,50,50,660,380,50,50,740,399,50,50,820,393,50,50
